#ANNUAL SALINITY (unitless) at    0 meters depth
# 1 degree lat/lon grid
#Column definitions:
#1. Latitude (degrees,negative=south),
#2. Longitude (degrees,negative=west),
#3. Depth (meters),
#4. Objectively analyzed mean,
#5. statistical mean,
#6. standard deviation of statistical mean,
#7. standard error of statistical mean,
#8. objectively analyzed mean minus statistical mean,
#9. objectively analyzed mean minus objectively analyzed annual mean,
#10. number of grids with statistical means within radius of influence,
#11. number of data used to calculate statistical mean
-76.5,-171.5,0,34.123,34.051,0.182,0.064,-0.072,,138,8
-76.5,-170.5,0,34.106,34.163,0.123,0.033,0.057,,134,14
-76.5,-169.5,0,34.092,34.161,0.098,0.040,0.069,,132,6
-76.5,-168.5,0,34.071,33.978,0.134,0.067,-0.093,,127,4
-76.5,-167.5,0,34.060,34.135,0.200,0.076,0.075,,124,7
-76.5,-166.5,0,34.056,34.288,,,0.232,,122,1
-76.5,-165.5,0,34.064,33.804,0.128,0.064,-0.260,,118,4
-76.5,-164.5,0,34.068,34.174,0.095,0.042,0.106,,114,5
-76.5,-163.5,0,34.071,33.879,0.328,0.109,-0.192,,108,9
-76.5,-162.5,0,34.062,34.263,0.005,0.003,0.201,,102,3
-76.5,-161.5,0,34.050,33.620,0.060,0.030,-0.430,,97,4
-76.5,-160.5,0,34.030,34.027,0.230,0.115,-0.003,,93,4
-76.5,-159.5,0,34.006,33.943,0.078,0.039,-0.063,,90,4
-76.5,-158.5,0,33.981,33.934,0.207,0.055,-0.047,,86,14
-76.5,-157.5,0,33.930,33.766,0.270,0.066,-0.165,,82,17
-76.5,-156.5,0,33.900,33.809,0.405,0.181,-0.090,,76,5
-76.5,-155.5,0,33.887,33.814,0.206,0.092,-0.073,,72,5
-76.5,-154.5,0,33.873,,,,,,67,0
-76.5,-153.5,0,33.868,33.646,0.401,0.201,-0.222,,63,4
-76.5,-152.5,0,33.866,33.803,0.207,0.146,-0.062,,60,2
-76.5,-151.5,0,33.866,34.280,,,0.414,,57,1
-76.5,-65.5,0,34.648,,,,,,14,0
-76.5,-64.5,0,34.650,,,,,,15,0
-76.5,-63.5,0,34.646,,,,,,16,0
-76.5,-62.5,0,34.499,,,,,,17,0
-76.5,-61.5,0,34.462,,,,,,20,0
-76.5,-60.5,0,34.440,,,,,,22,0
-76.5,-59.5,0,34.437,,,,,,23,0
-76.5,-58.5,0,34.445,,,,,,26,0
-76.5,-57.5,0,34.456,,,,,,29,0
-76.5,-56.5,0,34.460,34.271,0.328,0.232,-0.189,,31,2
-76.5,-55.5,0,34.466,,,,,,32,0
-76.5,-54.5,0,34.470,,,,,,34,0
-76.5,-53.5,0,34.461,,,,,,36,0
-76.5,-52.5,0,34.447,,,,,,39,0
-76.5,-51.5,0,34.440,,,,,,42,0
-76.5,-50.5,0,34.433,34.205,0.098,0.027,-0.229,,43,13
-76.5,-49.5,0,34.423,,,,,,46,0
-76.5,-48.5,0,34.419,,,,,,50,0
-76.5,-47.5,0,34.406,,,,,,53,0
-76.5,-46.5,0,34.392,,,,,,55,0
